"Analysis conducted in collaboration with Microsoft Healthcare NeXT researchers: William Weeks, Nancy Morden, Grace Huynh, James Weinstein, Jonathan Larson, Bryan Tower and Care Journey analysts: Stacey Cao and Zach Bredl",,,,,
Hospital Servicing Area,HSA Name,HRR ID,HRR Name,Total Census pop,% Pop > 65 With 2+
18086,KY- WILLIAMSTOWN,203,KY- COVINGTON,11599,0.062732037
18087,KY- WINCHESTER,204,KY- LEXINGTON,47539,0.060704298
18089,KY- JACKSON,204,KY- LEXINGTON,32278,0.078399629
19001,LA- ABBEVILLE,213,LA- LAFAYETTE,35488,0.058582158
19002,LA- ALEXANDRIA,209,LA- ALEXANDRIA,204773,0.062396599
19003,LA- AMITE,210,LA- BATON ROUGE,18085,0.073209426
19006,LA- BASTROP,217,LA- MONROE,24284,0.061046373
19007,LA- BATON ROUGE,210,LA- BATON ROUGE,675583,0.046328138
19008,LA- BERNICE,219,LA- SHREVEPORT,6582,0.070896313
19009,LA- BOGALUSA,216,LA- METAIRIE,25305,0.081401868
19012,LA- BUNKIE,209,LA- ALEXANDRIA,7936,0.072954353
19014,LA- CHALMETTE,218,LA- NEW ORLEANS,45067,0.045776551
19016,LA- COLUMBIA,217,LA- MONROE,10647,0.085924278
19018,LA- COVINGTON,216,LA- METAIRIE,138700,0.057347725
19019,LA- CROWLEY,213,LA- LAFAYETTE,29229,0.057780199
19020,LA- DE QUINCY,214,LA- LAKE CHARLES,9020,0.063043617
19021,LA- DE RIDDER,214,LA- LAKE CHARLES,41058,0.044207735
19022,LA- DELHI,217,LA- MONROE,10082,0.068802905
19024,LA- EUNICE,213,LA- LAFAYETTE,21704,0.062603458
19026,LA- FERRIDAY,209,LA- ALEXANDRIA,15421,0.065938128
19027,LA- FRANKLIN,213,LA- LAFAYETTE,15585,0.074790954
19028,LA- FRANKLINTON,216,LA- METAIRIE,21455,0.086118434
19029,LA- GALLIANO,212,LA- HOUMA,24738,0.062581941
19030,LA- GONZALES,210,LA- BATON ROUGE,56761,0.040288134
19031,LA- GREENSBURG,210,LA- BATON ROUGE,4469,0.083025871
19033,LA- HAMMOND,210,LA- BATON ROUGE,133677,0.059814434
19035,LA- HOMER,219,LA- SHREVEPORT,15007,0.070916456
19036,LA- HOUMA,212,LA- HOUMA,115631,0.053496195
19039,LA- JENA,209,LA- ALEXANDRIA,12205,0.059556459
19040,LA- JENNINGS,213,LA- LAFAYETTE,20231,0.069646435
19042,LA- KAPLAN,213,LA- LAFAYETTE,14297,0.064107832
19046,LA- LAFAYETTE,213,LA- LAFAYETTE,347399,0.045724477
19047,LA- LAKE CHARLES,214,LA- LAKE CHARLES,178076,0.054826892
19049,LA- LAPLACE,216,LA- METAIRIE,45772,0.047196491
19050,LA- LEESVILLE,209,LA- ALEXANDRIA,31804,0.067743525
19051,LA- LULING,218,LA- NEW ORLEANS,29934,0.051825979
19052,LA- LUTCHER,216,LA- METAIRIE,11684,0.057293905
19053,LA- MAMOU,213,LA- LAFAYETTE,8187,0.071105552
19054,LA- MANSFIELD,219,LA- SHREVEPORT,11577,0.07789642
19055,LA- MANY,219,LA- SHREVEPORT,337,0.083894886
19057,LA- MARRERO,218,LA- NEW ORLEANS,145016,0.059423997
19058,LA- MERRYVILLE,214,LA- LAKE CHARLES,4115,0.072565904
19059,LA- METAIRIE,216,LA- METAIRIE,232397,0.064127303
19060,LA- MINDEN,219,LA- SHREVEPORT,22590,0.068005361
19061,LA- MONROE,217,LA- MONROE,124690,0.058912506
19062,LA- MORGAN CITY,212,LA- HOUMA,41443,0.060655569
19063,LA- NAPOLEONVILLE,212,LA- HOUMA,7675,0.069860523
19064,LA- NATCHITOCHES,219,LA- SHREVEPORT,35504,0.062440453
19065,LA- NEW IBERIA,213,LA- LAFAYETTE,75490,0.057339892
19066,LA- NEW ORLEANS,218,LA- NEW ORLEANS,490673,0.04767058
19067,LA- NEW ROADS,210,LA- BATON ROUGE,7905,0.096194231
19069,LA- OAKDALE,209,LA- ALEXANDRIA,13837,0.070183856
19070,LA- OLLA,209,LA- ALEXANDRIA,5180,0.067546356
19071,LA- OPELOUSAS,213,LA- LAFAYETTE,51385,0.070997923
19073,LA- PLAQUEMINE,210,LA- BATON ROUGE,16143,0.060840765
19075,LA- RACELAND,212,LA- HOUMA,23021,0.057097022
19077,LA- RAYVILLE,217,LA- MONROE,14410,0.065331205
19078,LA- RUSTON,219,LA- SHREVEPORT,69318,0.054061355
19080,LA- SHREVEPORT,219,LA- SHREVEPORT,444170,0.059416682
19081,LA- SLIDELL,220,LA- SLIDELL,110915,0.065219667
19082,LA- SPRINGHILL,219,LA- SHREVEPORT,13437,0.080316137
19084,LA- SULPHUR,214,LA- LAKE CHARLES,49535,0.055749541
19085,LA- TALLULAH,259,MS- JACKSON,11022,0.046095265
19086,LA- THIBODAUX,212,LA- HOUMA,60817,0.057118274
19087,LA- VILLE PLATTE,213,LA- LAFAYETTE,19893,0.068554497
19088,LA- VIVIAN,219,LA- SHREVEPORT,7288,0.070929008
19090,LA- WEST MONROE,217,LA- MONROE,66591,0.060237833
19091,LA- WINNFIELD,219,LA- SHREVEPORT,14331,0.07741635
19092,LA- WINNSBORO,217,LA- MONROE,21209,0.076643336
19093,LA- ZACHARY,210,LA- BATON ROUGE,50636,0.056023377
20001,ME- AUGUSTA,222,ME- PORTLAND,69818,0.053026495
20002,ME- BANGOR,221,ME- BANGOR,135060,0.051366394
20003,ME- BAR HARBOR,221,ME- BANGOR,10954,0.050238292
20005,ME- BELFAST,221,ME- BANGOR,19132,0.069649924
20006,ME- BIDDEFORD,222,ME- PORTLAND,70203,0.06351764
20007,ME- BLUE HILL,221,ME- BANGOR,10418,0.066416678
20008,ME- BOOTHBAY HARBOR,222,ME- PORTLAND,5691,0.101491653
20009,ME- BRIDGTON,222,ME- PORTLAND,18730,0.052353971
20010,ME- BRUNSWICK,222,ME- PORTLAND,70604,0.050276395
20011,ME- CALAIS,221,ME- BANGOR,12382,0.076884012
20012,ME- CARIBOU,221,ME- BANGOR,15600,0.092882154
20013,ME- DAMARISCOTTA,222,ME- PORTLAND,11017,0.071650598
20014,ME- DOVER-FOXCROFT,221,ME- BANGOR,17827,0.079591812
20015,ME- ELLSWORTH,221,ME- BANGOR,25205,0.069101091
20016,ME- FARMINGTON,222,ME- PORTLAND,37738,0.058841338
20017,ME- FORT KENT,221,ME- BANGOR,12195,0.093856625
20018,ME- HOULTON,221,ME- BANGOR,17001,0.088526244
20019,ME- LEWISTON,222,ME- PORTLAND,121446,0.048844616
20020,ME- LINCOLN,221,ME- BANGOR,13498,0.074885384
20021,ME- MACHIAS,221,ME- BANGOR,14672,0.061078212
20022,ME- MILLINOCKET,221,ME- BANGOR,9422,0.090551179
20023,ME- NORWAY,222,ME- PORTLAND,28597,0.055239042
20024,ME- PITTSFIELD,221,ME- BANGOR,18496,0.065699527
20025,ME- PORTLAND,222,ME- PORTLAND,263546,0.046605119
20026,ME- PRESQUE ISLE,221,ME- BANGOR,24675,0.082510181
20027,ME- ROCKLAND,222,ME- PORTLAND,50795,0.062396514
20028,ME- RUMFORD,222,ME- PORTLAND,13443,0.067878183
20029,ME- SANFORD,222,ME- PORTLAND,63797,0.060282366
20030,ME- SKOWHEGAN,221,ME- BANGOR,30823,0.072398828
20031,ME- WATERVILLE,222,ME- PORTLAND,68633,0.053823001
20033,ME- YORK,222,ME- PORTLAND,30082,0.053487837
20035,ME- GREENVILLE,221,ME- BANGOR,3645,0.098333914
21001,MD- ANNAPOLIS,113,DC- WASHINGTON,221061,0.048314396
21002,MD- BALTIMORE,223,MD- BALTIMORE,1377055,0.056264221
21003,MD- BETHESDA,113,DC- WASHINGTON,182970,0.049381988
21004,MD- CAMBRIDGE,225,MD- SALISBURY,31665,0.074553437
21005,MD- CHESTERTOWN,223,MD- BALTIMORE,29726,0.074546294
21006,MD- CHEVERLY,226,MD- TAKOMA PARK,125131,0.048575432
21007,MD- CLINTON,113,DC- WASHINGTON,214146,0.050050341
21008,MD- COLUMBIA,223,MD- BALTIMORE,202962,0.042758777
21009,MD- CRISFIELD,225,MD- SALISBURY,4993,0.106541563
21010,MD- CUMBERLAND,113,DC- WASHINGTON,115932,0.079649686
21011,MD- EASTON,223,MD- BALTIMORE,98005,0.07025383
21012,MD- ELKTON,112,DE- WILMINGTON,70999,0.051156258
21013,MD- FALLSTON,223,MD- BALTIMORE,168415,0.049731543
21014,MD- FREDERICK,113,DC- WASHINGTON,259129,0.046895916
21016,MD- GLEN BURNIE,223,MD- BALTIMORE,298638,0.047236419
21017,MD- HAGERSTOWN,113,DC- WASHINGTON,149675,0.059578602
21018,MD- HAVRE DE GRACE,223,MD- BALTIMORE,90154,0.054702778
21019,MD- LA PLATA,113,DC- WASHINGTON,104958,0.051498545
21020,MD- LANHAM,226,MD- TAKOMA PARK,205247,0.041474973
21021,MD- LAUREL,226,MD- TAKOMA PARK,173187,0.034239217
21022,MD- LEONARDTOWN,113,DC- WASHINGTON,107135,0.046887048
21023,MD- OAKLAND,445,WV- MORGANTOWN,28815,0.07834322
21024,MD- OLNEY,226,MD- TAKOMA PARK,201031,0.053786233
21025,MD- PRINCE FREDERICK,113,DC- WASHINGTON,95031,0.052277017
21026,MD- RANDALLSTOWN,223,MD- BALTIMORE,213483,0.049678798
21028,MD- ROCKVILLE,113,DC- WASHINGTON,371211,0.035687292
21029,MD- SALISBURY,225,MD- SALISBURY,200545,0.067400331
21030,MD- SILVER SPRING,226,MD- TAKOMA PARK,189421,0.044978794
21031,MD- TAKOMA PARK,226,MD- TAKOMA PARK,131959,0.03529974
21033,MD- WESTMINSTER,223,MD- BALTIMORE,107198,0.05856612
22002,MA- ATHOL,231,MA- WORCESTER,25295,0.059982052
22003,MA- ATTLEBORO,364,RI- PROVIDENCE,125552,0.042265232
22004,MA- AYER,227,MA- BOSTON,62667,0.046506604
22005,MA- BEVERLY,227,MA- BOSTON,129332,0.059124462
22006,MA- BOSTON,227,MA- BOSTON,895444,0.042907258
22007,MA- BROCKTON,227,MA- BOSTON,266653,0.051092049
22008,MA- BURLINGTON,227,MA- BOSTON,26103,0.063874695
22009,MA- CAMBRIDGE,227,MA- BOSTON,168703,0.034352198
22010,MA- CLINTON,231,MA- WORCESTER,21833,0.044821684
22011,MA- CONCORD,227,MA- BOSTON,110637,0.043419974
22013,MA- EVERETT,227,MA- BOSTON,44993,0.045160108
22014,MA- FALL RIVER,227,MA- BOSTON,163173,0.075745298
22015,MA- FALMOUTH,227,MA- BOSTON,74158,0.074975028
22016,MA- FITCHBURG,231,MA- WORCESTER,56975,0.050101903
22018,MA- GARDNER,231,MA- WORCESTER,57738,0.0506911
22019,MA- GLOUCESTER,227,MA- BOSTON,37042,0.063426972
22020,MA- GREAT BARRINGTON,230,MA- SPRINGFIELD,21680,0.067645696
22021,MA- GREENFIELD,230,MA- SPRINGFIELD,62160,0.05175457
22022,MA- HAVERHILL,227,MA- BOSTON,94885,0.047720133
22023,MA- HOLYOKE,230,MA- SPRINGFIELD,67021,0.053426567
22024,MA- HYANNIS,227,MA- BOSTON,142416,0.085523846
22025,MA- LAWRENCE,227,MA- BOSTON,145030,0.042353815
22026,MA- LEOMINSTER,231,MA- WORCESTER,41446,0.056052148
22027,MA- LOWELL,227,MA- BOSTON,303580,0.047889916
22028,MA- LUDLOW,230,MA- SPRINGFIELD,21331,0.058735983
22029,MA- LYNN,227,MA- BOSTON,109919,0.049276537
22030,MA- MALDEN,227,MA- BOSTON,61375,0.043603329
22031,MA- MARLBOROUGH,231,MA- WORCESTER,64781,0.054423655
22032,MA- MEDFORD,227,MA- BOSTON,59779,0.052175322
22033,MA- MELROSE,227,MA- BOSTON,82619,0.059687505
22034,MA- METHUEN,227,MA- BOSTON,78626,0.05812934
22037,MA- MILTON,227,MA- BOSTON,27527,0.050876759
22038,MA- NANTUCKET,227,MA- BOSTON,10912,0.03193556
22039,MA- NATICK,227,MA- BOSTON,252422,0.045957635
22040,MA- NEEDHAM,227,MA- BOSTON,30429,0.052606071
22041,MA- NEW BEDFORD,227,MA- BOSTON,167128,0.065735503
22042,MA- NEWBURYPORT,227,MA- BOSTON,77529,0.056425955
22043,MA- NEWTON,227,MA- BOSTON,89517,0.042419529
22044,MA- NORFOLK,227,MA- BOSTON,55828,0.038690503
22045,MA- NORTH ADAMS,230,MA- SPRINGFIELD,34210,0.058726807
22046,MA- NORTHAMPTON,230,MA- SPRINGFIELD,109178,0.036767434
22047,MA- NORWOOD,227,MA- BOSTON,128498,0.057072237
22048,MA- OAK BLUFFS,227,MA- BOSTON,17241,0.049028015
22049,MA- PALMER,230,MA- SPRINGFIELD,21116,0.060038969
22051,MA- PITTSFIELD,295,NY- ALBANY,94279,0.062494069
22052,MA- PLYMOUTH,227,MA- BOSTON,102006,0.06298214
22053,MA- QUINCY,227,MA- BOSTON,75975,0.053627702
22054,MA- SALEM,227,MA- BOSTON,130455,0.065966407
22055,MA- SOMERVILLE,227,MA- BOSTON,77885,0.035045174
22056,MA- SOUTH WEYMOUTH,227,MA- BOSTON,240257,0.057179583
22057,MA- SOUTHBRIDGE,231,MA- WORCESTER,47794,0.053685233
22058,MA- SPRINGFIELD,230,MA- SPRINGFIELD,317090,0.056278213
22059,MA- STONEHAM,227,MA- BOSTON,21967,0.06490558
22060,MA- STOUGHTON,227,MA- BOSTON,28338,0.066206495
22061,MA- TAUNTON,227,MA- BOSTON,120334,0.0606861
22062,MA- WALTHAM,227,MA- BOSTON,74839,0.045038744
22063,MA- WARE,230,MA- SPRINGFIELD,36769,0.051478674
22064,MA- WAREHAM,227,MA- BOSTON,30397,0.070727076
22065,MA- WEBSTER,231,MA- WORCESTER,28563,0.053683349
22066,MA- WESTFIELD,230,MA- SPRINGFIELD,59225,0.054156926
22067,MA- WINCHESTER,227,MA- BOSTON,126984,0.050256479
22068,MA- WINTHROP,227,MA- BOSTON,18391,0.063248563
22070,MA- WORCESTER,231,MA- WORCESTER,486443,0.047586959
22072,MA- ARLINGTON,227,MA- BOSTON,78331,0.046703711
23002,MI- ADRIAN,232,MI- ANN ARBOR,64964,0.063583515
23003,MI- ALBION,238,MI- KALAMAZOO,14084,0.05897167
23004,MI- ALLEGAN,238,MI- KALAMAZOO,27542,0.049757706
23005,MI- ALMA,239,MI- LANSING,50536,0.062582054
23006,MI- ALPENA,246,MI- SAGINAW,43350,0.088485575
23007,MI- ANN ARBOR,232,MI- ANN ARBOR,606436,0.042147723
23008,MI- BAD AXE,246,MI- SAGINAW,16479,0.087985902
23009,MI- BATTLE CREEK,238,MI- KALAMAZOO,109326,0.065973796
23010,MI- BAY CITY,246,MI- SAGINAW,111921,0.079475213
23011,MI- BERRIEN CENTER,248,MI- ST JOSEPH,1624,0.042275958
23012,MI- BIG RAPIDS,236,MI- GRAND RAPIDS,32131,0.057855584
23013,MI- CADILLAC,236,MI- GRAND RAPIDS,55229,0.065602041
23014,MI- CARO,246,MI- SAGINAW,12263,0.085977419
23015,MI- CARSON CITY,239,MI- LANSING,15543,0.060419381
23016,MI- CASS CITY,246,MI- SAGINAW,9452,0.078172724
23017,MI- CHARLEVOIX,243,MI- PETOSKEY,18291,0.06929404
23018,MI- CHARLOTTE,239,MI- LANSING,29096,0.059098796
23019,MI- CHEBOYGAN,243,MI- PETOSKEY,20006,0.091542994
23020,MI- CHELSEA,232,MI- ANN ARBOR,23605,0.060024818
23021,MI- CLARE,239,MI- LANSING,38575,0.086528891
23022,MI- COLDWATER,238,MI- KALAMAZOO,42746,0.058636368
23023,MI- CRYSTAL FALLS,240,MI- MARQUETTE,4465,0.089745063
23024,MI- DEARBORN,233,MI- DEARBORN,153251,0.061039143
23025,MI- DECKERVILLE,246,MI- SAGINAW,4972,0.086936918
23026,MI- DETROIT,234,MI- DETROIT,810648,0.06913964
23027,MI- DOWAGIAC,238,MI- KALAMAZOO,14363,0.065647405
23029,MI- ESCANABA,240,MI- MARQUETTE,38523,0.066032698
23030,MI- FARMINGTON HILLS,232,MI- ANN ARBOR,105329,0.04946178
23031,MI- FLINT,235,MI- FLINT,466870,0.070902772
23032,MI- FRANKFORT,249,MI- TRAVERSE CITY,3760,0.102217841
23033,MI- FREMONT,236,MI- GRAND RAPIDS,26899,0.076383414
23034,MI- GARDEN CITY,233,MI- DEARBORN,62993,0.067418604
23035,MI- GAYLORD,243,MI- PETOSKEY,30729,0.071738625
23036,MI- GLADWIN,246,MI- SAGINAW,15507,0.102518269
23038,MI- GRAND HAVEN,242,MI- MUSKEGON,53861,0.055228539
23039,MI- GRAND RAPIDS,236,MI- GRAND RAPIDS,853225,0.044685739
23040,MI- GRAYLING,249,MI- TRAVERSE CITY,34464,0.104823497
23041,MI- GREENVILLE,236,MI- GRAND RAPIDS,18130,0.065392887
23042,MI- GROSSE POINTE,234,MI- DETROIT,46440,0.057737879
23044,MI- HANCOCK,240,MI- MARQUETTE,24934,0.043402516
23045,MI- HARBOR BEACH,246,MI- SAGINAW,5080,0.093796023
23047,MI- HASTINGS,236,MI- GRAND RAPIDS,46714,0.057354965
23049,MI- HILLSDALE,238,MI- KALAMAZOO,37325,0.064120918
23050,MI- HOLLAND,236,MI- GRAND RAPIDS,122607,0.042972761
23051,MI- HOWELL,232,MI- ANN ARBOR,80203,0.048470521
23052,MI- IONIA,236,MI- GRAND RAPIDS,23972,0.049847636
23053,MI- IRON MOUNTAIN,447,WI- GREEN BAY,37678,0.071789682
23054,MI- IRON RIVER,240,MI- MARQUETTE,7161,0.098279781
23055,MI- IRONWOOD,250,MN- DULUTH,18533,0.075151077
23056,MI- ISHPEMING,240,MI- MARQUETTE,12599,0.055965862
23057,MI- JACKSON,232,MI- ANN ARBOR,164524,0.061534068
23058,MI- KALAMAZOO,238,MI- KALAMAZOO,320327,0.048504377
23060,MI- L'ANSE,240,MI- MARQUETTE,10027,0.058154984
23061,MI- LAKEVIEW,236,MI- GRAND RAPIDS,4393,0.062015555
23062,MI- LANSING,239,MI- LANSING,439905,0.045488028
23063,MI- LAPEER,235,MI- FLINT,86906,0.068311504
23064,MI- LAURIUM,240,MI- MARQUETTE,12703,0.070331775
23066,MI- LIVONIA,232,MI- ANN ARBOR,174631,0.065627988
23067,MI- LUDINGTON,242,MI- MUSKEGON,27547,0.075682365
23068,MI- MADISON HEIGHTS,245,MI- ROYAL OAK,46760,0.066803703
23069,MI- MANISTEE,249,MI- TRAVERSE CITY,23916,0.08128342
23070,MI- MANISTIQUE,240,MI- MARQUETTE,10556,0.078590914
23071,MI- MARLETTE,246,MI- SAGINAW,7752,0.067567235
23072,MI- MARQUETTE,240,MI- MARQUETTE,58362,0.049119652
23073,MI- MARSHALL,238,MI- KALAMAZOO,21393,0.067436356
23074,MI- MIDLAND,246,MI- SAGINAW,89970,0.062437873
23075,MI- MILFORD,244,MI- PONTIAC,130810,0.054432936
23076,MI- MONROE,334,OH- TOLEDO,88873,0.066226341
23078,MI- MOUNT CLEMENS,234,MI- DETROIT,462878,0.063256771
23079,MI- MOUNT PLEASANT,239,MI- LANSING,57373,0.040920628
23080,MI- MUNISING,240,MI- MARQUETTE,6012,0.067860697
23081,MI- MUSKEGON,242,MI- MUSKEGON,190660,0.06193323
23082,MI- NEWBERRY,240,MI- MARQUETTE,7092,0.07193683
23083,MI- NILES,187,IN- SOUTH BEND,58094,0.065777007
23084,MI- NORTHPORT,249,MI- TRAVERSE CITY,2143,0.080929227
23085,MI- ONTONAGON,240,MI- MARQUETTE,3302,0.108718156
23086,MI- OWOSSO,239,MI- LANSING,58877,0.066315505
23087,MI- PAW PAW,238,MI- KALAMAZOO,28735,0.052301961
23088,MI- PETOSKEY,243,MI- PETOSKEY,69352,0.064690858
23089,MI- PIGEON,246,MI- SAGINAW,6157,0.112062498
23091,MI- PONTIAC,244,MI- PONTIAC,356444,0.055074269
23092,MI- PORT HURON,234,MI- DETROIT,143247,0.070966669
23094,MI- REED CITY,236,MI- GRAND RAPIDS,22534,0.088354404
23095,MI- ROCHESTER,245,MI- ROYAL OAK,140379,0.05716248
23097,MI- ROYAL OAK,245,MI- ROYAL OAK,329481,0.064515226
23098,MI- SAGINAW,246,MI- SAGINAW,211114,0.071077447
23099,MI- SALINE,232,MI- ANN ARBOR,22943,0.04974552
23100,MI- SANDUSKY,246,MI- SAGINAW,7137,0.07906159
23101,MI- SAULT STE MARIE,243,MI- PETOSKEY,38010,0.054782746
23104,MI- SOUTH HAVEN,248,MI- ST JOSEPH,23209,0.061320838
23105,MI- SOUTHFIELD,245,MI- ROYAL OAK,52021,0.100004449
23106,MI- ST CLAIR,234,MI- DETROIT,27755,0.08227693
23108,MI- ST JOHNS,239,MI- LANSING,18483,0.055886604
23109,MI- ST JOSEPH,248,MI- ST JOSEPH,102053,0.065176259
23110,MI- STANDISH,246,MI- SAGINAW,10123,0.080294606
23111,MI- STURGIS,238,MI- KALAMAZOO,27441,0.056851549
23112,MI- TAWAS CITY,246,MI- SAGINAW,34308,0.106568753
23113,MI- TAYLOR,233,MI- DEARBORN,61648,0.076388346
23114,MI- TECUMSEH,232,MI- ANN ARBOR,24544,0.05309128
23115,MI- THREE RIVERS,238,MI- KALAMAZOO,31270,0.057325654
23116,MI- TRAVERSE CITY,249,MI- TRAVERSE CITY,170909,0.063615161
23117,MI- TRENTON,233,MI- DEARBORN,99139,0.067041681
23118,MI- TROY,245,MI- ROYAL OAK,132078,0.068954253
23119,MI- WARREN,234,MI- DETROIT,225278,0.0747909
23120,MI- WATERVLIET,248,MI- ST JOSEPH,15188,0.062815968
23121,MI- WAYNE,232,MI- ANN ARBOR,154988,0.067012182
23122,MI- WEST BRANCH,246,MI- SAGINAW,31207,0.098867672
23124,MI- WYANDOTTE,233,MI- DEARBORN,123923,0.078470932
23127,MI- ZEELAND,236,MI- GRAND RAPIDS,29124,0.043065331
24001,MN- ADA,322,ND- FARGO MOORHEAD -MN,2351,0.071784499
24003,MN- AITKIN,251,MN- MINNEAPOLIS,13045,0.088950165
24005,MN- ALBERT LEA,253,MN- ROCHESTER,38307,0.064200309
24006,MN- ALEXANDRIA,251,MN- MINNEAPOLIS,43121,0.058951189
24007,MN- APPLETON,251,MN- MINNEAPOLIS,2559,0.106553551
24008,MN- ARLINGTON,251,MN- MINNEAPOLIS,8000,0.058378223
24009,MN- AURORA,250,MN- DULUTH,5436,0.065998147
24010,MN- AUSTIN,253,MN- ROCHESTER,30824,0.070083676
24011,MN- BAGLEY,322,ND- FARGO MOORHEAD -MN,7803,0.062898664
24012,MN- BAUDETTE,323,ND- GRAND FORKS,4488,0.050735731
24013,MN- BEMIDJI,322,ND- FARGO MOORHEAD -MN,51808,0.056904551
24014,MN- BENSON,254,MN- ST CLOUD,4989,0.069492859
24015,MN- BIGFORK,251,MN- MINNEAPOLIS,3099,0.077951628
24016,MN- BLUE EARTH,251,MN- MINNEAPOLIS,9611,0.066949433
24017,MN- BRAINERD,251,MN- MINNEAPOLIS,66728,0.061072667
24018,MN- BRECKENRIDGE,322,ND- FARGO MOORHEAD -MN,22174,0.055934037
24019,MN- BUFFALO,251,MN- MINNEAPOLIS,41844,0.044936664
24020,MN- BURNSVILLE,251,MN- MINNEAPOLIS,193711,0.034496491
24021,MN- CAMBRIDGE,251,MN- MINNEAPOLIS,38027,0.046686766
24022,MN- CANBY,371,SD- SIOUX FALLS,3749,0.072553584
24023,MN- CANNON FALLS,253,MN- ROCHESTER,8942,0.04767494
24024,MN- CHISAGO CITY,256,MN- ST PAUL,38869,0.045365586
24025,MN- CLOQUET,250,MN- DULUTH,20414,0.050157137
24027,MN- COOK,250,MN- DULUTH,4817,0.067355793
24028,MN- CROOKSTON,323,ND- GRAND FORKS,17188,0.063297297
24029,MN- CROSBY,251,MN- MINNEAPOLIS,11908,0.077551855
24030,MN- DAWSON,251,MN- MINNEAPOLIS,2474,0.07050221
24031,MN- DEER RIVER,251,MN- MINNEAPOLIS,7828,0.073884554
24032,MN- DETROIT LAKES,322,ND- FARGO MOORHEAD -MN,33571,0.058775231
24033,MN- DULUTH,250,MN- DULUTH,188213,0.052447167
24034,MN- ELBOW LAKE,322,ND- FARGO MOORHEAD -MN,2636,0.048274349
24035,MN- ELY,250,MN- DULUTH,6096,0.066939782
24037,MN- FAIRMONT,251,MN- MINNEAPOLIS,21174,0.068984719
24038,MN- FARIBAULT,251,MN- MINNEAPOLIS,39721,0.052135912
24039,MN- FARMINGTON,256,MN- ST PAUL,34341,0.019938317
24040,MN- FERGUS FALLS,322,ND- FARGO MOORHEAD -MN,33804,0.063865558
24041,MN- FOREST LAKE,256,MN- ST PAUL,24256,0.040884261
24042,MN- FOSSTON,322,ND- FARGO MOORHEAD -MN,6165,0.064413966
24043,MN- GLENCOE,251,MN- MINNEAPOLIS,14844,0.052003719
24044,MN- GLENWOOD,254,MN- ST CLOUD,7770,0.066501788
24045,MN- GRACEVILLE,251,MN- MINNEAPOLIS,1048,0.094905635
24046,MN- GRAND MARAIS,250,MN- DULUTH,4592,0.05017987
24047,MN- GRAND RAPIDS,251,MN- MINNEAPOLIS,34387,0.053937525
24048,MN- GRANITE FALLS,251,MN- MINNEAPOLIS,9725,0.049081087
24050,MN- HALLOCK,323,ND- GRAND FORKS,2309,0.088128483
24052,MN- HASTINGS,256,MN- ST PAUL,39115,0.046842762
24053,MN- HENDRICKS,371,SD- SIOUX FALLS,2326,0.067820664
24055,MN- HIBBING,251,MN- MINNEAPOLIS,27966,0.054268499
24056,MN- HUTCHINSON,251,MN- MINNEAPOLIS,27648,0.056300228
24057,MN- INTERNATIONAL FALLS,251,MN- MINNEAPOLIS,11311,0.05643287
24058,MN- IVANHOE,371,SD- SIOUX FALLS,887,0.094233393
24059,MN- JACKSON,371,SD- SIOUX FALLS,4720,0.063103887
24060,MN- KARLSTAD,323,ND- GRAND FORKS,1745,0.083187871
24061,MN- LAKE CITY,253,MN- ROCHESTER,7784,0.069857158
24062,MN- LAKEFIELD,371,SD- SIOUX FALLS,2646,0.078716172
24063,MN- LE SUEUR,251,MN- MINNEAPOLIS,5774,0.060592733
24064,MN- LITCHFIELD,251,MN- MINNEAPOLIS,16662,0.049744131
24065,MN- LITTLE FALLS,251,MN- MINNEAPOLIS,34003,0.047950276
24066,MN- LONG PRAIRIE,254,MN- ST CLOUD,8578,0.058548329
24067,MN- LUVERNE,371,SD- SIOUX FALLS,8089,0.05666933
24068,MN- MADELIA,251,MN- MINNEAPOLIS,3913,0.061340589
24069,MN- MADISON,371,SD- SIOUX FALLS,2887,0.089147781
24071,MN- MANKATO,251,MN- MINNEAPOLIS,89034,0.040358672
24072,MN- MAPLEWOOD,256,MN- ST PAUL,112066,0.051653916
24073,MN- MARSHALL,371,SD- SIOUX FALLS,19577,0.042399516
24074,MN- MELROSE,254,MN- ST CLOUD,6236,0.053351018
24076,MN- MINNEAPOLIS,251,MN- MINNEAPOLIS,1456794,0.035386578
24077,MN- MONTEVIDEO,251,MN- MINNEAPOLIS,10266,0.057716231
24078,MN- MONTICELLO,251,MN- MINNEAPOLIS,37988,0.031330635
24080,MN- MOOSE LAKE,250,MN- DULUTH,12766,0.053376547
24081,MN- MORA,251,MN- MINNEAPOLIS,20421,0.050070128
24082,MN- MORRIS,251,MN- MINNEAPOLIS,11164,0.047530206
24084,MN- NEW PRAGUE,251,MN- MINNEAPOLIS,38322,0.041392301
24085,MN- NEW ULM,251,MN- MINNEAPOLIS,22894,0.066311677
24086,MN- NORTHFIELD,251,MN- MINNEAPOLIS,36381,0.030911055
24087,MN- OLIVIA,251,MN- MINNEAPOLIS,9340,0.053832131
24088,MN- ONAMIA,251,MN- MINNEAPOLIS,6931,0.074823044
24089,MN- ORTONVILLE,371,SD- SIOUX FALLS,5406,0.077320009
24090,MN- OWATONNA,253,MN- ROCHESTER,31662,0.049484818
